               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.080669,            0.013048,                   0,          0.00082353,                 0.1,          0.00080061,          0.00024369,            0.078677,           0.0067877,                   0,            0.066745,           0.0027446,           0.0027446
                  37,             0.12419,            0.012179,                   0,          0.00098039,             0.11905,          0.00087469,          0.00022882,            0.078765,           0.0067653,                   0,            0.065796,           0.0027965,           0.0027965
                  38,             0.12691,            0.012308,                   0,          0.00094118,             0.11429,           0.0010844,          0.00027167,            0.078426,           0.0069152,                   0,            0.064847,            0.002847,            0.002847
                  39,             0.12006,            0.013246,                   0,          0.00086275,             0.10476,          0.00056615,          0.00013234,            0.079208,           0.0066642,                   0,            0.063896,           0.0028961,           0.0028961
                  40,            0.081401,            0.012102,                   0,            0.001451,             0.17619,            0.001204,          0.00031173,            0.075345,            0.006977,                   0,            0.062944,            0.002944,            0.002944
                  41,            0.078701,            0.012003,                   0,          0.00098039,             0.11905,          0.00066333,          0.00014961,            0.076271,           0.0070187,                   0,            0.061991,           0.0029905,           0.0029905
                  42,             0.12263,            0.012037,                   0,           0.0011765,             0.14286,          0.00086496,          0.00022636,            0.075109,           0.0071176,                   0,            0.061036,           0.0030358,           0.0030358
                  43,            0.078051,            0.012708,                   0,           0.0010588,             0.12857,          0.00066383,          0.00011863,            0.076824,           0.0071717,                   0,             0.06008,           0.0030797,           0.0030797
                  44,            0.079066,            0.014067,                   0,           0.0020784,             0.25238,           0.0029866,           0.0011083,            0.070321,           0.0077306,                   0,            0.059122,           0.0031222,           0.0031222
                  45,            0.075276,            0.015097,                   0,           0.0024706,                 0.3,           0.0040449,          0.00096271,            0.066503,           0.0082891,                   0,            0.058163,           0.0031635,           0.0031635
                  46,            0.074487,            0.013191,                   0,           0.0024314,             0.29524,            0.011424,            0.004127,            0.067077,             0.00824,                   0,            0.057203,           0.0032034,           0.0032034
                  47,             0.11709,            0.015022,                   0,           0.0027142,             0.32381,            0.019896,           0.0037319,            0.065674,           0.0082755,                   0,            0.056242,           0.0032421,           0.0032421
                  48,             0.11847,            0.013182,                   0,           0.0066423,             0.31905,            0.032122,           0.0058682,            0.063742,           0.0083787,                   0,            0.055279,           0.0032794,           0.0032794
                  49,             0.10884,             0.01499,                   0,           0.0068764,             0.32381,             0.04158,           0.0084755,            0.062829,           0.0084223,                   0,            0.054315,           0.0033153,           0.0033153
                  50,            0.070396,            0.015904,                   0,             0.06521,             0.25714,            0.035733,           0.0085449,            0.063961,           0.0083883,                   0,             0.05335,             0.00335,             0.00335
                  51,             0.11581,            0.014959,                   0,             0.11609,             0.12883,            0.037585,           0.0091752,            0.063844,           0.0083458,                   0,            0.052383,           0.0033833,           0.0033833
                  52,             0.11719,            0.013808,                   0,           0.0037647,             0.45714,            0.042647,           0.0093786,             0.06365,           0.0082829,                   0,            0.051415,           0.0034154,           0.0034154
                  53,             0.11006,            0.015223,                   0,           0.0038039,              0.4619,            0.042168,           0.0098244,            0.063192,           0.0082261,                   0,            0.050446,           0.0034461,           0.0034461
                  54,              0.1142,            0.016148,                   0,           0.0037647,             0.45714,            0.054434,            0.012882,            0.061911,           0.0082485,                   0,            0.049475,           0.0034754,           0.0034754
                  55,            0.067301,             0.01483,                   0,           0.0035294,             0.42857,            0.028352,           0.0064888,            0.063845,           0.0080415,                   0,            0.048504,           0.0035035,           0.0035035
                  56,             0.10266,            0.014102,                   0,            0.072484,                 0.1,            0.031344,           0.0078855,            0.064824,           0.0079306,                   0,             0.04753,           0.0035302,           0.0035302
                  57,             0.11173,            0.015789,                   0,            0.055933,            0.028571,             0.04015,           0.0095775,            0.064047,           0.0079221,                   0,            0.046556,           0.0035557,           0.0035557
                  58,            0.070121,            0.014014,                   0,             0.17894,             0.14286,            0.076249,            0.018573,            0.063646,           0.0079055,                   0,             0.04558,           0.0035798,           0.0035798
                  59,            0.068567,            0.016254,                   0,             0.22171,            0.061905,            0.081919,            0.021404,            0.060684,           0.0078383,                   0,            0.044603,           0.0036025,           0.0036025
                  60,            0.067846,            0.013766,                   0,             0.24672,             0.20476,             0.11893,            0.031729,            0.061743,           0.0076626,                   0,            0.043624,            0.003624,            0.003624
                  61,              0.1178,             0.01532,                   0,             0.24656,             0.24286,             0.13995,            0.040102,            0.059563,           0.0076054,                   0,            0.042644,           0.0036441,           0.0036441
                  62,             0.10735,            0.014407,                   0,             0.25834,             0.25238,             0.15817,            0.042627,            0.057042,           0.0075668,                   0,            0.041663,            0.003663,            0.003663
                  63,            0.064498,            0.013836,                   0,             0.29356,             0.25329,             0.17029,            0.043568,            0.065238,           0.0067603,                   0,             0.04068,           0.0036805,           0.0036805
                  64,             0.10464,            0.013759,                   0,             0.29679,             0.28095,             0.17256,            0.044084,            0.066706,           0.0065514,                   0,            0.039697,           0.0036966,           0.0036966
                  65,            0.069847,             0.01316,                   0,             0.27179,             0.32857,             0.18054,            0.047263,            0.056812,           0.0072095,                   0,            0.038711,           0.0037115,           0.0037115
                  66,             0.10939,            0.015277,                   0,             0.26939,             0.37619,             0.18234,            0.049433,            0.055966,           0.0073142,                   0,            0.037725,            0.003725,            0.003725
                  67,             0.10963,            0.015499,                   0,              0.2719,             0.36667,             0.19257,            0.053709,            0.058836,            0.007291,                   0,            0.036737,           0.0037373,           0.0037373
                  68,             0.10859,             0.01511,                   0,                0.28,             0.38571,             0.20962,            0.053639,            0.053169,           0.0079646,                   0,            0.035748,           0.0037482,           0.0037482
                  69,             0.10721,            0.013482,                   0,             0.26517,             0.35238,             0.19959,            0.054969,            0.068955,           0.0070991,                   0,            0.034758,           0.0037577,           0.0037577
                  70,             0.11487,            0.013472,                   0,             0.27297,             0.36667,              0.2192,            0.058207,            0.062449,           0.0074343,                   0,            0.033766,            0.003766,            0.003766
                  71,            0.065784,            0.013147,                   0,             0.29925,             0.36667,             0.23594,            0.063987,            0.059385,           0.0075508,                   0,            0.032773,           0.0037729,           0.0037729
