               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.063262,            0.015082,                   0,             0.65373,             0.51754,             0.56914,             0.20963,            0.068469,            0.019768,                   0,           0.0085744,           0.0085744,           0.0085744
                  38,            0.065632,            0.012661,                   0,             0.63395,             0.51228,             0.55812,             0.22632,             0.07007,            0.019552,                   0,           0.0085348,           0.0085348,           0.0085348
                  39,            0.061893,            0.013652,                   0,             0.60321,             0.55789,             0.53792,             0.20186,            0.069491,            0.020663,                   0,           0.0084952,           0.0084952,           0.0084952
                  40,            0.064249,            0.014055,                   0,             0.55907,             0.46316,             0.47506,             0.19778,            0.071562,            0.015881,                   0,           0.0084556,           0.0084556,           0.0084556
                  41,            0.063842,            0.013545,                   0,             0.44901,             0.47609,             0.37631,             0.14616,            0.071256,            0.015792,                   0,            0.008416,            0.008416,            0.008416
                  42,            0.067059,            0.012863,                   0,             0.62292,             0.47241,             0.52477,             0.21831,            0.069145,            0.014214,                   0,           0.0083764,           0.0083764,           0.0083764
                  43,            0.058212,            0.012324,                   0,             0.44453,             0.43804,             0.38809,             0.15363,            0.074743,             0.01459,                   0,           0.0083368,           0.0083368,           0.0083368
                  44,            0.061703,            0.012995,                   0,              0.6219,             0.43158,              0.4658,             0.20666,            0.070461,            0.014612,                   0,           0.0082972,           0.0082972,           0.0082972
                  45,            0.062515,            0.014688,                   0,             0.77023,             0.56842,             0.66442,             0.26489,            0.065106,            0.013793,                   0,           0.0082576,           0.0082576,           0.0082576
                  46,             0.06253,            0.012674,                   0,             0.71105,             0.58421,             0.64225,             0.29399,            0.068144,            0.015792,                   0,            0.008218,            0.008218,            0.008218
                  47,            0.053658,            0.013853,                   0,             0.67942,             0.58375,             0.62758,             0.28523,            0.059782,            0.021073,                   0,           0.0081784,           0.0081784,           0.0081784
                  48,            0.060066,            0.011777,                   0,             0.64639,             0.56316,             0.60112,             0.27096,            0.064581,            0.020955,                   0,           0.0081388,           0.0081388,           0.0081388
                  49,            0.056463,            0.011131,                   0,             0.79113,             0.59474,             0.68353,             0.30917,            0.064651,            0.015225,                   0,           0.0080992,           0.0080992,           0.0080992
                  50,             0.05657,            0.010866,                   0,             0.79092,             0.65703,              0.7332,             0.28881,            0.061766,            0.014264,                   0,           0.0080596,           0.0080596,           0.0080596
                  51,            0.054773,             0.01217,                   0,             0.83279,              0.6614,             0.75313,             0.35877,            0.063214,            0.012991,                   0,             0.00802,             0.00802,             0.00802
                  52,            0.058129,            0.012896,                   0,             0.85266,             0.63509,             0.75277,             0.33473,            0.059767,            0.014024,                   0,           0.0079804,           0.0079804,           0.0079804
                  53,            0.054077,            0.012616,                   0,             0.77194,             0.59975,              0.6886,             0.32826,            0.064007,            0.015968,                   0,           0.0079408,           0.0079408,           0.0079408
                  54,            0.055246,            0.012142,                   0,             0.84683,             0.57719,             0.67782,             0.32309,            0.070673,            0.013446,                   0,           0.0079012,           0.0079012,           0.0079012
                  55,            0.057256,            0.012239,                   0,             0.77679,             0.64108,             0.70752,             0.34967,            0.059414,            0.012307,                   0,           0.0078616,           0.0078616,           0.0078616
                  56,            0.056334,            0.010388,                   0,             0.80322,              0.5514,             0.64797,             0.30321,            0.057732,            0.012441,                   0,            0.007822,            0.007822,            0.007822
                  57,            0.054645,             0.01131,                   0,             0.80751,             0.64211,             0.74333,             0.35113,            0.056195,            0.012491,                   0,           0.0077824,           0.0077824,           0.0077824
                  58,            0.054279,            0.013361,                   0,             0.84809,             0.67544,             0.77211,             0.37382,            0.053796,            0.012737,                   0,           0.0077428,           0.0077428,           0.0077428
                  59,            0.054769,            0.011193,                   0,             0.84206,             0.70702,             0.79098,             0.38408,            0.053538,            0.012079,                   0,           0.0077032,           0.0077032,           0.0077032
                  60,            0.051814,            0.012872,                   0,             0.83539,             0.67544,             0.77454,             0.37949,            0.050614,            0.011773,                   0,           0.0076636,           0.0076636,           0.0076636
                  61,            0.051076,            0.010491,                   0,             0.84988,             0.66545,             0.76562,             0.35604,            0.055371,            0.011902,                   0,            0.007624,            0.007624,            0.007624
                  62,            0.055378,            0.011465,                   0,             0.83044,             0.68947,             0.77387,              0.3977,            0.052518,            0.011907,                   0,           0.0075844,           0.0075844,           0.0075844
                  63,            0.056684,            0.010844,                   0,             0.87697,              0.6628,             0.78018,             0.38957,            0.052937,            0.011936,                   0,           0.0075448,           0.0075448,           0.0075448
                  64,            0.054349,            0.011737,                   0,             0.87947,             0.72281,             0.81108,             0.42962,            0.047999,            0.011509,                   0,           0.0075052,           0.0075052,           0.0075052
                  65,            0.054046,            0.011037,                   0,             0.90517,             0.70526,             0.81452,             0.38817,            0.050674,             0.01162,                   0,           0.0074656,           0.0074656,           0.0074656
                  66,            0.054316,            0.011512,                   0,             0.89801,             0.70877,             0.82851,             0.43984,            0.048631,            0.012092,                   0,            0.007426,            0.007426,            0.007426
                  67,             0.05104,            0.010463,                   0,             0.87179,              0.7396,             0.82606,               0.441,            0.053518,            0.011088,                   0,           0.0073864,           0.0073864,           0.0073864
                  68,            0.049906,           0.0097545,                   0,             0.89109,             0.74642,             0.82633,             0.43318,            0.050807,            0.011149,                   0,           0.0073468,           0.0073468,           0.0073468
                  69,            0.051767,             0.01089,                   0,             0.90687,             0.73461,             0.82326,             0.43537,            0.050883,            0.011158,                   0,           0.0073072,           0.0073072,           0.0073072
